,time,avg,replicas,for pod
0,1672490642587.227,69.048,2,"[38.756, 30.292]"
1,1672490657754.4724,68.708,2,"[38.68, 30.028]"
2,1672490672905.295,70.216,2,"[38.544, 31.672]"
3,1672490688064.5583,69.032,2,"[39.044, 29.988]"
4,1672490703245.828,69.804,2,"[39.044, 30.76]"
5,1672490718407.957,69.752,2,"[39.296, 30.456]"
6,1672490733556.7373,69.14,2,"[38.672, 30.468]"
7,1672490748714.5825,69.78399999999999,2,"[38.556, 31.228]"
8,1672490763890.8665,69.096,2,"[38.604, 30.492]"
9,1672490779052.7566,70.344,2,"[38.792, 31.552]"
10,1672490794211.1658,68.876,2,"[38.864, 30.012]"
11,1672490809361.5215,69.792,2,"[39.448, 30.344]"
12,1672490824509.1248,69.94399999999999,2,"[39.352, 30.592]"
13,1672490839669.9905,69.684,2,"[38.96, 30.724]"
14,1672490854828.0247,69.496,2,"[38.848, 30.648]"
