,time,observed
0,1671794353747.845,5
1,1671794368898.1387,1
2,1671794384137.6482,5
3,1671794399300.437,9
4,1671794414552.0205,10
5,1671794429717.7095,1
6,1671794444896.7288,5
7,1671794460062.0173,9
8,1671794475281.2034,10
9,1671794490447.637,1
10,1671794505614.3774,5
11,1671794520778.6802,7
12,1671794535950.7605,7
13,1671794551213.4668,7
14,1671794566364.316,2
