,time,avg,replicas,for pod
0,1672705632604.6978,49.485277,1,[49.485277]
1,1672705647780.681,41.052952,1,[41.052952]
2,1672705662948.3242,92.459689,2,"[46.429505, 46.030184]"
3,1672705678121.6218,187.995633,5,"[45.337817, 48.632162, 46.680366, 22.233452, 25.111836]"
4,1672705693293.8176,49.567903,1,[49.567903]
5,1672705708468.705,50.100547,1,[50.100547]
6,1672705723638.6885,171.13960900000004,5,"[25.936835, 24.3198, 47.994262, 47.982433, 24.906279]"
7,1672705738810.922,109.85636,5,"[14.273166, 11.607732, 49.566429, 21.375433, 13.0336]"
8,1672705753986.684,139.515154,5,"[19.082218, 18.310762, 43.007619, 39.5855, 19.529055]"
9,1672705769202.9578,182.54887399999998,7,"[25.778905, 21.250095, 28.627367, 16.557684, 28.312629, 45.317873, 16.704321]"
10,1672705784370.9905,49.401353,1,[49.401353]
11,1672705799534.915,98.858582,2,"[48.670144, 50.188438]"
12,1672705814711.0427,119.52291300000002,3,"[36.93549, 48.670144, 33.917279]"
13,1672705829887.0957,150.57970799999998,4,"[47.708539, 45.154546, 42.788866, 14.927757]"
14,1672705845052.3337,48.846283,1,[48.846283]
