,time,avg,replicas,for pod
0,1672216141759.5144,132.508,4,"[28.768, 37.24, 28.76, 37.74]"
1,1672216156926.272,161.72,5,"[29.12, 37.18, 29.476, 28.02, 37.924]"
2,1672216172098.1665,195.41200000000003,6,"[28.744, 35.076, 36.328, 28.64, 28.448, 38.176]"
3,1672216187273.2227,37.376,1,[37.376]
4,1672216202436.8965,38.488,1,[38.488]
5,1672216217601.8591,37.792,1,[37.792]
6,1672216232766.3113,66.232,2,"[28.62, 37.612]"
7,1672216247927.9976,98.072,3,"[32.236, 28.152, 37.684]"
8,1672216263096.0437,99.856,3,"[34.184, 28.4, 37.272]"
9,1672216278271.6536,130.072,4,"[36.44, 28.46, 27.9, 37.272]"
10,1672216293434.0786,38.224,1,[38.224]
11,1672216308588.7207,38.0,1,[38.0]
12,1672216323747.442,92.23599999999999,3,"[27.028, 38.0, 27.208]"
13,1672216338914.8215,94.91999999999999,3,"[27.316, 38.552, 29.052]"
14,1672216354096.8406,38.884,1,[38.884]
