,time,avg,replicas,for pod
0,1672309061055.9036,87.408,3,"[31.068, 25.416, 30.924]"
1,1672309076264.0898,30.368,1,[30.368]
2,1672309091447.251,32.876,1,[32.876]
3,1672309106633.5127,33.66,1,[33.66]
4,1672309121806.0781,32.576,1,[32.576]
5,1672309136976.0059,65.092,2,"[30.752, 34.34]"
6,1672309152149.53,67.004,2,"[31.356, 35.648]"
7,1672309167329.3591,68.55600000000001,2,"[30.92, 37.636]"
8,1672309182499.734,67.772,2,"[30.504, 37.268]"
9,1672309197673.0078,68.64,2,"[30.364, 38.276]"
10,1672309212847.4812,68.53999999999999,2,"[30.484, 38.056]"
11,1672309228020.5525,97.208,3,"[28.4, 30.752, 38.056]"
12,1672309243192.6228,102.964,3,"[34.376, 31.104, 37.484]"
13,1672309258351.9604,103.5,3,"[34.856, 31.236, 37.408]"
14,1672309273507.2686,103.328,3,"[35.428, 30.876, 37.024]"
