,time,avg,replicas,for pod
0,1671810923351.232,67.836,2,"[36.804, 31.032]"
1,1671810938516.4556,68.284,2,"[37.46, 30.824]"
2,1671810953683.26,97.288,3,"[37.708, 31.848, 27.732]"
3,1671810968850.8892,186.04399999999998,6,"[37.148, 30.852, 28.788, 27.86, 32.72, 28.676]"
4,1671810984010.2246,30.816,1,[30.816]
5,1671810999182.7295,33.044,1,[33.044]
6,1671811014352.0627,62.392,2,"[33.752, 28.64]"
7,1671811029523.4407,30.64,1,[30.64]
8,1671811044683.8481,32.008,1,[32.008]
9,1671811059855.5552,32.692,1,[32.692]
10,1671811075011.049,61.372,2,"[28.584, 32.788]"
11,1671811090177.681,125.612,4,"[28.932, 30.916, 31.38, 34.384]"
12,1671811105335.6584,30.892,1,[30.892]
13,1671811120502.658,34.012,1,[34.012]
14,1671811135668.256,60.632000000000005,2,"[28.56, 32.072]"
