,time,master,worker
0,1672567952609.3738,6146.06,11351.7
1,1672567937575.1262,6141.656,11536.576
2,1672567922541.461,6139.072,11396.872
3,1672567907507.534,6136.2,11511.176
4,1672567892475.5312,6237.296,11440.22
5,1672567877439.3433,6204.732,11540.784
6,1672567862404.7378,6196.58,11078.684
7,1672567847380.1333,6142.72,11490.576
8,1672567832347.9727,6136.304,10890.316
9,1672567817326.515,6141.676,11433.528
10,1672567802292.7527,6145.156,10840.584
11,1672567787257.9133,6141.448,11496.796
12,1672567772230.529,6141.22,10904.756
13,1672567757204.955,6138.512,11446.58
14,1672567742169.9553,6138.188,10824.488
15,1672567727145.8752,5930.0,11418.712
