,time,master,worker
0,1672493029040.9421,6088.616,11270.472
1,1672493014008.2925,6085.628,10712.216
2,1672492998982.997,6087.208,11273.2
3,1672492983948.416,6084.564,10767.304
4,1672492968914.4836,6085.828,11286.592
5,1672492953879.356,6084.04,10759.388
6,1672492938846.4985,6086.172,11294.088
7,1672492923822.8413,6083.364,10735.34
8,1672492908788.0686,6083.98,11242.648
9,1672492893754.0044,6079.424,11426.348
10,1672492878723.2617,6080.488,11277.144
11,1672492863688.628,6077.888,11383.484
12,1672492848654.139,6082.004,11254.224
13,1672492833627.739,6080.76,11417.916
14,1672492818593.036,6081.324,11283.472
15,1672492803558.5356,6012.836,11420.872
