,time,master,worker
0,1672476892310.082,6131.996,11485.644
1,1672476877276.2217,6148.924,10880.4
2,1672476862254.2175,6177.028,11695.616
3,1672476847219.5496,6157.012,11251.892
4,1672476832192.043,6138.008,11570.736
5,1672476817156.8735,6151.84,11291.508
6,1672476802133.655,6248.676,11630.168
7,1672476787103.068,6232.188,11490.764
8,1672476772074.8623,6157.36,11578.596
9,1672476757048.4856,6149.088,11414.26
10,1672476742019.289,6272.22,11742.872
11,1672476726984.868,6211.088,11532.944
12,1672476711949.9763,6181.74,11536.612
13,1672476696929.5847,6119.044,10954.56
14,1672476681896.5007,6116.756,11569.764
15,1672476666872.646,6219.988,11378.856
