,time,avg,replicas,for pod
0,1672476666952.8735,49.963595,1,[49.963595]
1,1672476682145.159,42.13038,1,[42.13038]
2,1672476697399.609,50.924397,1,[50.924397]
3,1672476712582.761,132.370675,3,"[46.368732, 40.198922, 45.803021]"
4,1672476727776.6587,185.581728,6,"[45.513163, 14.051605, 32.848899, 26.412004, 17.152378, 49.603679]"
5,1672476742983.666,10.652293,1,[10.652293]
6,1672476758172.0889,49.642735,1,[49.642735]
7,1672476773355.2883,88.244477,2,"[50.310737, 37.93374]"
8,1672476788537.1982,259.076841,7,"[31.928093, 35.112552, 45.299346, 31.038076, 48.044805, 26.138116, 41.515853]"
9,1672476803727.645,16.302827,1,[16.302827]
10,1672476818904.5554,47.736915,1,[47.736915]
11,1672476834090.8154,50.329077,1,[50.329077]
12,1672476849299.2605,200.04591999999997,5,"[48.109055, 21.385872, 35.417972, 46.37469, 48.758331]"
13,1672476864508.9546,29.011548,1,[29.011548]
14,1672476879681.5054,0.0,0,[]
