,time,master,worker
0,1672476892310.082,293.627858,6009.363834
1,1672476877276.2217,504.996196,5625.362192
2,1672476862254.2175,379.833091,6878.183139
3,1672476847219.5496,292.646487,5523.636959
4,1672476832192.043,379.728429,6551.63916
5,1672476817156.8735,423.044937,4849.411824
6,1672476802133.655,277.061048,5927.515832
7,1672476787103.068,540.422222,5668.992909
8,1672476772074.8623,325.960827,5871.926735
9,1672476757048.4856,637.543613,5454.829526
10,1672476742019.289,340.291833,5957.690228
11,1672476726984.868,373.523141,5952.955294
12,1672476711949.9763,327.445798,6365.00449
13,1672476696929.5847,244.549356,5365.150605
14,1672476681896.5007,631.842135,6755.963533
15,1672476666872.646,464.158971,5650.539236
