,time,avg,replicas,for pod
0,1672191891554.7185,33.252,1,[33.252]
1,1672191906722.2922,32.588,1,[32.588]
2,1672191921920.2378,86.408,3,"[24.56, 28.792, 33.056]"
3,1672191937097.5278,31.584,1,[31.584]
4,1672191952269.5781,33.024,1,[33.024]
5,1672191967471.661,33.072,1,[33.072]
6,1672191982643.8228,120.38000000000001,4,"[26.736, 34.444, 32.072, 27.128]"
7,1672191997828.1064,131.608,4,"[32.496, 38.356, 32.62, 28.136]"
8,1672192013011.2332,130.52,4,"[32.496, 38.356, 31.464, 28.204]"
9,1672192028189.0398,31.656,1,[31.656]
10,1672192043366.1296,33.436,1,[33.436]
11,1672192058555.3806,34.124,1,[34.124]
12,1672192073722.0105,93.56800000000001,3,"[26.848, 31.76, 34.96]"
13,1672192088892.679,127.632,4,"[28.472, 30.072, 32.304, 36.784]"
14,1672192104100.9185,31.424,1,[31.424]
