,time,master,worker
0,1672673858441.1582,149.815784,6310.957764
1,1672673843413.5603,202.433762,5531.319772
2,1672673828383.762,187.601364,6383.872077
3,1672673813355.1519,215.767599,5430.353546
4,1672673798326.154,250.854601,6394.056082
5,1672673783299.6206,221.173928,5472.880726
6,1672673768264.289,173.177877,6413.606571
7,1672673753229.589,245.083488,5545.712599
8,1672673738193.9285,141.646181,6464.094398
9,1672673723160.6797,192.092462,5515.421989
10,1672673708126.536,161.157339,6314.721302
11,1672673693092.021,235.851208,5678.124368
12,1672673678064.439,170.053657,5701.809733
13,1672673663029.553,429.987195,5623.358253
14,1672673647994.6494,138.692349,5695.159241
15,1672673632958.9248,191.370222,5854.497387
