,time,observed
0,1672475706622.2036,5
1,1672475721790.9622,10
2,1672475736951.82,10
3,1672475752140.054,10
4,1672475767318.849,1
5,1672475782479.2124,3
6,1672475797648.067,7
7,1672475812809.1326,10
8,1672475828013.8503,10
9,1672475843182.3904,1
10,1672475858353.8896,4
11,1672475873515.0144,8
12,1672475888679.9116,1
13,1672475903855.9883,5
14,1672475919025.6592,5
