,time,avg,replicas,for pod
0,1672270644855.9536,68.956,2,"[30.012, 38.944]"
1,1672270660026.3179,68.996,2,"[30.276, 38.72]"
2,1672270675183.727,69.12,2,"[29.836, 39.284]"
3,1672270690364.888,69.788,2,"[30.504, 39.284]"
4,1672270705558.4192,68.624,2,"[29.604, 39.02]"
5,1672270720722.3613,69.9,2,"[30.88, 39.02]"
6,1672270735887.5107,69.036,2,"[30.116, 38.92]"
7,1672270751050.4292,69.236,2,"[30.544, 38.692]"
8,1672270766224.0415,69.236,2,"[29.66, 39.576]"
9,1672270781397.2039,69.904,2,"[30.312, 39.592]"
10,1672270796575.1233,69.97999999999999,2,"[30.872, 39.108]"
11,1672270811750.8796,69.22800000000001,2,"[30.284, 38.944]"
12,1672270826915.8506,69.00800000000001,2,"[30.064, 38.944]"
13,1672270842086.8938,67.78,2,"[29.78, 38.0]"
14,1672270857248.409,69.124,2,"[30.0, 39.124]"
