,time,observed
0,1672823369759.163,1
1,1672823384940.7285,5
2,1672823400137.592,5
3,1672823415329.8035,50
4,1672823430525.0999,1
5,1672823445742.8557,2
6,1672823460941.6084,2
7,1672823476134.5298,3
8,1672823491332.2312,3
9,1672823506542.5127,3
10,1672823521741.0273,5
11,1672823536950.934,5
12,1672823552133.1333,1
13,1672823567331.63,1
14,1672823582533.694,2
