,time,master,worker
0,1672823594998.296,209.639376,5628.574975
1,1672823579963.3687,228.391158,5955.343862
2,1672823564939.1218,207.159983,5682.513774
3,1672823549906.5918,232.704026,6040.631411
4,1672823534872.4055,191.484197,5688.410702
5,1672823519847.8442,255.451324,6182.625933
6,1672823504811.6396,172.02422,5718.164159
7,1672823489776.9458,175.511258,6012.38478
8,1672823474750.8647,261.545942,5676.791166
9,1672823459718.521,213.620559,6028.030228
10,1672823444677.3906,196.316512,6450.747227
11,1672823429650.4905,175.853812,5198.396296
12,1672823414614.6218,344.424732,6374.281336
13,1672823399580.0547,232.478591,5522.798789
14,1672823384543.597,785.164551,6370.983365
15,1672823369508.3757,339.546384,5473.817586
