,time,master,worker
0,1672823594998.296,6325.92,11479.152
1,1672823579963.3687,6324.164,11375.312
2,1672823564939.1218,6329.784,11453.824
3,1672823549906.5918,6327.092,11333.744
4,1672823534872.4055,6354.82,11523.168
5,1672823519847.8442,6352.448,11415.108
6,1672823504811.6396,6318.804,11476.584
7,1672823489776.9458,6319.124,11409.548
8,1672823474750.8647,6325.032,11510.38
9,1672823459718.521,6318.856,11387.164
10,1672823444677.3906,6318.632,11453.364
11,1672823429650.4905,6295.436,11040.588
12,1672823414614.6218,6283.248,11442.744
13,1672823399580.0547,6369.852,11195.28
14,1672823384543.597,6379.516,11474.976
15,1672823369508.3757,6265.356,11097.952
