,time,master,worker
0,1672242778198.0586,6234.844,11473.436
1,1672242763169.796,6134.88,10818.656
2,1672242748133.6992,6113.972,11398.368
3,1672242733105.5803,6218.484,11201.0
4,1672242718069.057,6218.484,11201.0
5,1672242703043.0454,6125.108,10868.256
6,1672242688007.411,6112.152,11457.684
7,1672242672984.4575,6243.288,11350.924
8,1672242657953.652,6207.932,10752.848
9,1672242642919.1804,6126.664,11282.348
10,1672242627878.4211,6112.12,11422.452
11,1672242612841.4583,6210.6,11539.688
12,1672242597805.6008,6210.6,11539.688
13,1672242582770.7478,6086.184,11347.888
14,1672242567735.117,6066.004,11454.568
15,1672242552698.2305,6061.304,11394.808
