,time,master,worker
0,1673453011512.8462,419.887256,5776.499632
1,1673452996477.9097,197.380665,6808.3346
2,1673452981443.4167,249.656892,5406.588279
3,1673452966409.4163,180.417699,6674.369605
4,1673452951377.511,314.128211,5421.598611
5,1673452936356.1729,182.565644,6701.989849
6,1673452921321.9824,203.781123,5648.556939
7,1673452906288.0745,235.37715,6489.350944
8,1673452891268.021,172.042264,5460.174517
9,1673452876232.8616,222.400839,6389.631764
10,1673452861211.3894,418.878044,5459.873603
11,1673452846179.8179,165.022797,6465.604133
12,1673452831144.7183,179.627243,5335.239063
13,1673452816109.8198,246.820537,6806.628941
14,1673452801076.4731,689.975037,5359.23201
15,1673452786039.842,164.243677,6572.911256
