,time,avg,replicas,for pod
0,1673452786125.615,99.148,3,"[37.204, 28.972, 32.972]"
1,1673452801283.262,102.224,3,"[36.952, 28.608, 36.664]"
2,1673452816456.9841,130.368,4,"[27.328, 37.068, 28.864, 37.108]"
3,1673452831610.348,132.812,4,"[28.36, 38.884, 28.776, 36.792]"
4,1673452846766.554,37.516,1,[37.516]
5,1673452861923.119,38.652,1,[38.652]
6,1673452877121.4922,65.78,2,"[27.436, 38.344]"
7,1673452892288.8665,67.224,2,"[29.048, 38.176]"
8,1673452907443.7654,94.26,3,"[27.852, 28.104, 38.304]"
9,1673452922598.94,126.432,4,"[29.344, 28.136, 30.664, 38.288]"
10,1673452937758.0708,130.76000000000002,4,"[28.24, 28.288, 35.712, 38.52]"
11,1673452952908.302,159.464,5,"[28.384, 28.568, 38.08, 36.888, 27.544]"
12,1673452968062.9949,160.392,5,"[29.088, 28.552, 36.304, 38.132, 28.316]"
13,1673452983220.6833,159.952,5,"[28.604, 28.82, 36.512, 37.368, 28.648]"
14,1673452998402.1777,38.612,1,[38.612]
