,time,avg,replicas,for pod
0,1672535066796.682,132.06400000000002,4,"[30.36, 36.872, 28.388, 36.444]"
1,1672535081982.8638,29.212,1,[29.212]
2,1672535097151.2944,31.48,1,[31.48]
3,1672535112325.797,31.508,1,[31.508]
4,1672535127495.6055,55.772000000000006,2,"[29.896, 25.876]"
5,1672535142669.9692,102.61599999999999,3,"[30.104, 35.74, 36.772]"
6,1672535157839.364,31.564,1,[31.564]
7,1672535173033.0525,31.064,1,[31.064]
8,1672535188200.5642,88.324,3,"[30.276, 26.804, 31.244]"
9,1672535203376.865,102.14000000000001,3,"[31.468, 36.268, 34.404]"
10,1672535218650.7236,102.76400000000001,3,"[29.896, 36.268, 36.6]"
11,1672535233821.1643,31.408,1,[31.408]
12,1672535249017.3557,30.776,1,[30.776]
13,1672535264189.2776,56.248000000000005,2,"[30.196, 26.052]"
14,1672535279357.6611,90.03200000000001,3,"[30.088, 29.728, 30.216]"
