,time,master,worker
0,1672391640808.6343,6165.936,11546.74
1,1672391625774.6104,6166.204,11401.42
2,1672391610740.8777,6134.884,11520.608
3,1672391595714.8135,6287.292,11467.872
4,1672391580686.7449,6219.624,11572.18
5,1672391565649.613,6194.464,11446.12
6,1672391550628.264,6185.624,11552.096
7,1672391535593.7266,6168.428,11436.632
8,1672391520562.0454,6164.096,11532.712
9,1672391505527.0752,6132.868,11460.912
10,1672391490492.454,6222.816,11616.512
11,1672391475455.2485,6191.96,11299.868
12,1672391460420.3572,6184.136,11584.612
13,1672391445385.6365,6183.416,11279.324
14,1672391430346.4956,6127.324,11578.34
15,1672391415310.2578,6157.604,11305.6
