,time,avg,replicas,for pod
0,1672172203414.7354,44.967927,1,[44.967927]
1,1672172218581.2427,49.974739,1,[49.974739]
2,1672172233751.933,131.707312,4,"[20.594644, 45.547519, 49.974739, 15.59041]"
3,1672172248933.5007,149.57147600000002,5,"[14.516712, 20.220943, 49.82997, 16.247081, 48.75677]"
4,1672172264084.498,48.729713,1,[48.729713]
5,1672172279281.667,50.265381,1,[50.265381]
6,1672172294451.6477,211.43625699999998,5,"[36.2995, 48.721067, 47.722667, 31.579019, 47.114004]"
7,1672172309624.0066,152.69456,4,"[34.185151, 48.721067, 32.890396, 36.897946]"
8,1672172324788.7974,49.415272,1,[49.415272]
9,1672172339957.3167,48.511659,1,[48.511659]
10,1672172355132.1213,166.51866,4,"[33.399482, 41.172268, 47.56182, 44.38509]"
11,1672172370297.6282,138.46261,4,"[13.303518, 47.637612, 35.851397, 41.670083]"
12,1672172385457.681,48.358883,1,[48.358883]
13,1672172400626.4253,50.275353,1,[50.275353]
14,1672172415789.223,210.111316,5,"[37.040963, 48.492703, 28.562385, 48.418511, 47.596754]"
