,time,master,worker
0,1672824075365.7603,215.951696,6247.428209
1,1672824060337.68,237.748252,5406.742923
2,1672824045297.5786,179.423461,6499.47091
3,1672824030276.1218,166.339953,5573.505373
4,1672824015241.4304,197.426556,6316.238578
5,1672824000206.6943,197.41446,5670.299015
6,1672823985174.6897,218.26575,6081.379923
7,1672823970139.0815,202.162161,5504.991603
8,1672823955109.6064,188.072791,6162.923968
9,1672823940081.4343,197.964809,5884.997091
10,1672823925045.7095,235.541901,5603.765679
11,1672823910010.3164,197.525241,6147.703967
12,1672823894975.6658,370.587725,5429.697404
13,1672823879947.3086,224.871927,6551.62207
14,1672823864911.9287,614.73883,5577.236289
15,1672823849886.6658,226.716865,6838.57426
