,time,master,worker
0,1671914172604.7449,6112.976,10939.672
1,1671914157569.812,6111.384,11305.652
2,1671914142535.9224,6111.688,10999.648
3,1671914127499.6619,6112.968,11299.676
4,1671914112472.4014,6111.844,11366.512
5,1671914097440.3433,6108.868,11292.656
6,1671914082415.0251,6157.648,11484.784
7,1671914067379.397,6102.004,11380.696
8,1671914052348.0889,6101.648,11444.928
9,1671914037313.391,6101.76,11324.324
10,1671914022281.4958,6099.068,11363.64
11,1671914007247.1855,6134.264,11307.092
12,1671913992218.3538,6122.752,11405.8
13,1671913977183.3267,6124.76,11309.188
14,1671913962163.243,6030.112,11381.436
15,1671913947128.9229,6103.448,11281.668
