,time,avg,replicas,for pod
0,1671919470940.1196,49.205259,1,[49.205259]
1,1671919486098.9607,50.079088,1,[50.079088]
2,1671919501260.9985,0.0,0,[]
3,1671919516415.356,134.714991,3,"[44.209288, 42.735578, 47.770125]"
4,1671919531582.6987,16.52581,1,[16.52581]
5,1671919546746.1982,49.00533,1,[49.00533]
6,1671919561939.6294,49.551031,1,[49.551031]
7,1671919577092.9749,50.303356,1,[50.303356]
8,1671919592255.1284,115.851309,3,"[48.701831, 49.554517, 17.594961]"
9,1671919607409.0908,109.52298200000001,3,"[41.228093, 47.894437, 20.400452]"
10,1671919622580.897,92.641397,3,"[41.228093, 39.504025, 11.909279]"
11,1671919637736.0073,148.36571700000002,5,"[43.574609, 24.191937, 21.443557, 41.16131, 17.994304]"
12,1671919652911.1064,11.906072,1,[11.906072]
13,1671919668073.9092,48.086324,1,[48.086324]
14,1671919683229.3447,49.625025,1,[49.625025]
