,time,avg,replicas,for pod
0,1673516781358.9666,70.9,2,"[30.884, 40.016]"
1,1673516796510.7874,71.836,2,"[31.528, 40.308]"
2,1673516811672.6655,70.392,2,"[30.44, 39.952]"
3,1673516826825.5793,71.368,2,"[31.272, 40.096]"
4,1673516841966.779,70.872,2,"[31.044, 39.828]"
5,1673516857128.8696,70.056,2,"[30.4, 39.656]"
6,1673516872279.9163,70.416,2,"[31.18, 39.236]"
7,1673516887417.4656,71.444,2,"[31.388, 40.056]"
8,1673516902553.0327,71.124,2,"[30.568, 40.556]"
9,1673516917703.9055,70.588,2,"[30.296, 40.292]"
10,1673516932852.9783,71.42,2,"[31.556, 39.864]"
11,1673516947996.838,70.068,2,"[32.068, 38.0]"
12,1673516963152.79,70.536,2,"[31.636, 38.9]"
13,1673516978303.3289,68.99600000000001,2,"[30.296, 38.7]"
14,1673516993446.5774,70.352,2,"[30.68, 39.672]"
