,time,observed
0,1673516781358.9666,2
1,1673516796510.7874,2
2,1673516811672.6655,2
3,1673516826825.5793,2
4,1673516841966.779,2
5,1673516857128.8696,2
6,1673516872279.9163,2
7,1673516887417.4656,2
8,1673516902553.0327,2
9,1673516917703.9055,2
10,1673516932852.9783,2
11,1673516947996.838,2
12,1673516963152.79,3
13,1673516978303.3289,3
14,1673516993446.5774,2
