,time,master,worker
0,1671897121876.9856,173.406582,5869.469456
1,1671897106850.8184,174.938962,5603.823757
2,1671897091815.0198,147.140629,5954.635753
3,1671897076779.2266,207.571767,5475.092561
4,1671897061744.496,165.339099,5912.630696
5,1671897046709.7483,183.856646,5498.622104
6,1671897031677.214,165.688272,6013.130115
7,1671897016642.7097,176.433572,5520.534281
8,1671897001618.5503,180.672511,5985.88738
9,1671896986583.9456,177.818119,5491.422028
10,1671896971555.5566,158.277287,6109.790664
11,1671896956525.5986,176.175795,5405.520267
12,1671896941492.5508,173.421073,6243.713409
13,1671896926465.4258,191.605255,5419.153022
14,1671896911437.4949,324.996852,6306.989681
15,1671896896403.5002,149.5244,5237.938362
