,time,master,worker
0,1672481284713.5486,404.739509,6463.56788
1,1672481269685.9075,370.240754,5346.579668
2,1672481254652.542,392.361129,6253.983398
3,1672481239618.3237,333.226751,5422.816604
4,1672481224586.0159,571.518244,6337.67597
5,1672481209554.2651,316.6307,5314.096595
6,1672481194527.0703,427.619661,6024.260676
7,1672481179501.7253,622.925115,5205.102893
8,1672481164469.0718,316.678211,6175.48229
9,1672481149437.6475,338.482333,5414.344689
10,1672481134404.5002,431.282896,5919.63338
11,1672481119374.6821,353.948451,5742.957073
12,1672481104340.195,445.839359,6157.810505
13,1672481089319.6892,488.933665,5671.135284
14,1672481074284.1267,382.412776,6361.181029
15,1672481059250.4902,187.538848,5472.497351
