,time,master,worker
0,1672481284713.5486,6207.544,11542.776
1,1672481269685.9075,6154.208,10890.408
2,1672481254652.542,6268.2,11471.676
3,1672481239618.3237,6234.892,11093.78
4,1672481224586.0159,6143.236,11417.452
5,1672481209554.2651,6273.784,11178.16
6,1672481194527.0703,6189.464,11461.332
7,1672481179501.7253,6162.28,11310.7
8,1672481164469.0718,6304.9,11625.944
9,1672481149437.6475,6282.876,11437.636
10,1672481134404.5002,6228.716,11538.996
11,1672481119374.6821,6160.42,11416.5
12,1672481104340.195,6286.764,11613.944
13,1672481089319.6892,6215.188,11416.732
14,1672481074284.1267,6086.484,11501.612
15,1672481059250.4902,6191.08,10903.596
