,time,avg,replicas,for pod
0,1672491363039.9766,69.839661,2,"[22.37672, 47.462941]"
1,1672491378195.5422,64.240624,2,"[14.0155, 50.225124]"
2,1672491393370.1448,68.254109,2,"[18.079976, 50.174133]"
3,1672491408529.091,67.972213,2,"[17.79808, 50.174133]"
4,1672491423688.0007,82.069981,2,"[32.388354, 49.681627]"
5,1672491438844.722,59.358339,2,"[9.001115, 50.357224]"
6,1672491453987.2668,74.274894,2,"[24.990492, 49.284402]"
7,1672491469143.9058,65.36345,2,"[15.077093, 50.286357]"
8,1672491484323.2183,71.018343,2,"[21.645542, 49.372801]"
9,1672491499507.0444,63.417005,2,"[13.606185, 49.81082]"
10,1672491514660.093,63.029797,2,"[13.218977, 49.81082]"
11,1672491529837.482,64.46245300000001,2,"[14.469189, 49.993264]"
12,1672491544991.7734,69.284929,2,"[19.005837, 50.279092]"
13,1672491560148.6997,66.407731,2,"[17.155305, 49.252426]"
14,1672491575314.7444,62.990832000000005,2,"[12.781584, 50.209248]"
