,time,observed
0,1672491363039.9766,2
1,1672491378195.5422,2
2,1672491393370.1448,2
3,1672491408529.091,2
4,1672491423688.0007,2
5,1672491438844.722,2
6,1672491453987.2668,2
7,1672491469143.9058,2
8,1672491484323.2183,2
9,1672491499507.0444,2
10,1672491514660.093,2
11,1672491529837.482,2
12,1672491544991.7734,2
13,1672491560148.6997,2
14,1672491575314.7444,2
