,time,observed
0,1672757985502.8228,1
1,1672758000679.974,2
2,1672758015844.6104,2
3,1672758031012.511,2
4,1672758046171.669,2
5,1672758061338.5015,3
6,1672758076504.7864,3
7,1672758091684.4214,3
8,1672758106851.6704,4
9,1672758122022.833,4
10,1672758137221.8037,1
11,1672758152381.9243,1
12,1672758167540.7444,2
13,1672758182691.6719,2
14,1672758197859.4033,3
