,time,master,worker
0,1672487484853.716,6123.912,10841.052
1,1672487469825.7612,6211.328,11491.004
2,1672487454800.4363,6207.568,10866.288
3,1672487439773.9973,6153.184,11235.0
4,1672487424738.5835,6152.516,10798.988
5,1672487409705.2427,6190.136,11438.808
6,1672487394669.9167,6187.712,10765.716
7,1672487379634.7925,6193.924,11465.38
8,1672487364606.35,6192.968,10759.356
9,1672487349572.2114,6191.86,11316.888
10,1672487334545.1223,6163.532,10837.476
11,1672487319519.5137,6224.404,11378.408
12,1672487304485.266,6193.228,10891.416
13,1672487289449.8813,6206.504,11366.416
14,1672487274422.511,6126.876,11047.644
15,1672487259389.2444,6195.504,11392.312
