,time,avg,replicas,for pod
0,1672487259491.5366,67.536,2,"[38.744, 28.792]"
1,1672487274689.2534,101.356,3,"[38.12, 29.272, 33.964]"
2,1672487289877.0684,102.072,3,"[38.272, 28.764, 35.036]"
3,1672487305050.5461,103.01599999999999,3,"[38.22, 28.66, 36.136]"
4,1672487320230.1172,37.932,1,[37.932]
5,1672487335400.3645,38.376,1,[38.376]
6,1672487350606.8328,67.544,2,"[38.832, 28.712]"
7,1672487365774.9785,66.664,2,"[38.368, 28.296]"
8,1672487380955.577,66.868,2,"[38.664, 28.204]"
9,1672487396141.9539,95.43599999999999,3,"[28.156, 39.26, 28.02]"
10,1672487411322.5059,95.828,3,"[28.156, 39.388, 28.284]"
11,1672487426567.7915,102.82000000000001,3,"[35.784, 38.056, 28.98]"
12,1672487441753.7,102.672,3,"[36.776, 37.468, 28.428]"
13,1672487456931.3997,159.032,5,"[36.936, 27.624, 38.432, 29.04, 27.0]"
14,1672487472111.7112,38.368,1,[38.368]
