,time,avg,replicas,for pod
0,1672487259491.5366,77.18514400000001,2,"[50.305526, 26.879618]"
1,1672487274689.2534,110.118391,3,"[49.694448, 14.489735, 45.934208]"
2,1672487289877.0684,94.31571100000001,3,"[48.205542, 18.299527, 27.810642]"
3,1672487305050.5461,95.28493,3,"[49.945025, 16.16738, 29.172525]"
4,1672487320230.1172,47.054019,1,[47.054019]
5,1672487335400.3645,44.902662,1,[44.902662]
6,1672487350606.8328,83.303363,2,"[49.980594, 33.322769]"
7,1672487365774.9785,65.464856,2,"[50.112893, 15.351963]"
8,1672487380955.577,60.799581,2,"[49.358421, 11.44116]"
9,1672487396141.9539,112.87846900000001,3,"[49.276903, 49.522446, 14.07912]"
10,1672487411322.5059,120.73818999999999,3,"[49.276903, 49.927232, 21.534055]"
11,1672487426567.7915,106.40920200000001,3,"[39.20554, 43.370377, 23.833285]"
12,1672487441753.7,113.13514099999999,3,"[49.66735, 46.091276, 17.376515]"
13,1672487456931.3997,147.67416500000002,5,"[39.497774, 29.908161, 32.964456, 21.291249, 24.012525]"
14,1672487472111.7112,41.454037,1,[41.454037]
