,time,avg,replicas,for pod
0,1672317704631.9158,60.696,2,"[30.712, 29.984]"
1,1672317719885.2373,145.16400000000002,5,"[30.796, 28.944, 25.588, 33.388, 26.448]"
2,1672317735059.5718,30.404,1,[30.404]
3,1672317750243.5955,32.188,1,[32.188]
4,1672317765432.3123,32.0,1,[32.0]
5,1672317780608.7666,32.012,1,[32.012]
6,1672317795780.0164,64.412,2,"[32.272, 32.14]"
7,1672317810962.8042,65.768,2,"[30.416, 35.352]"
8,1672317826147.5784,66.864,2,"[29.956, 36.908]"
9,1672317841329.7021,67.032,2,"[30.056, 36.976]"
10,1672317856510.8584,68.48,2,"[30.388, 38.092]"
11,1672317871695.8152,67.768,2,"[30.544, 37.224]"
12,1672317886879.7424,68.796,2,"[30.712, 38.084]"
13,1672317902065.9575,69.0,2,"[31.0, 38.0]"
14,1672317917243.7134,67.696,2,"[30.232, 37.464]"
