,time,master,worker
0,1672821914021.9902,6299.456,11268.26
1,1672821898986.2803,6291.288,10715.216
2,1672821883952.5388,6239.788,11228.624
3,1672821868917.095,6296.684,10793.412
4,1672821853886.658,6297.804,11366.368
5,1672821838850.9216,6292.188,10979.708
6,1672821823824.3708,6234.572,11286.568
7,1672821808792.5576,6252.924,11401.448
8,1672821793762.7734,6354.532,11310.656
9,1672821778728.692,6322.804,11442.148
10,1672821763693.5034,6318.0,11256.052
11,1672821748658.244,6252.144,11406.948
12,1672821733631.9016,6343.172,11429.744
13,1672821718597.0127,6309.7,11503.996
14,1672821703569.372,6302.844,11382.28
15,1672821688545.3367,6186.796,11469.604
