,time,avg,replicas,for pod
0,1672487979960.0806,32.528,1,[32.528]
1,1672487995136.0833,66.172,2,"[35.776, 30.396]"
2,1672488010311.268,66.996,2,"[36.952, 30.044]"
3,1672488025490.7622,68.368,2,"[37.884, 30.484]"
4,1672488040669.5986,97.96799999999999,3,"[37.376, 28.932, 31.66]"
5,1672488055842.6116,30.132,1,[30.132]
6,1672488071014.9512,31.772,1,[31.772]
7,1672488086224.2915,31.824,1,[31.824]
8,1672488101399.8035,32.1,1,[32.1]
9,1672488116586.6067,64.852,2,"[34.012, 30.84]"
10,1672488131760.9521,69.74799999999999,2,"[38.132, 31.616]"
11,1672488146945.031,67.48,2,"[37.356, 30.124]"
12,1672488162113.2683,67.44,2,"[37.356, 30.084]"
13,1672488177274.626,101.144,3,"[37.292, 30.524, 33.328]"
14,1672488192430.7576,103.73599999999999,3,"[38.64, 30.612, 34.484]"
