,time,master,worker
0,1672488205314.0972,6172.08,11452.644
1,1672488190293.243,6173.084,11521.136
2,1672488175258.6726,6172.98,11408.476
3,1672488160224.0603,6169.716,11545.624
4,1672488145197.5886,6170.888,11385.44
5,1672488130177.568,6171.128,11490.1
6,1672488115143.113,6171.576,11353.364
7,1672488100109.4192,6172.536,11482.724
8,1672488085074.8496,6171.156,11373.716
9,1672488070040.0918,6172.536,11475.552
10,1672488055017.6348,6204.532,11448.556
11,1672488039976.0647,6193.156,11524.088
12,1672488024941.1147,6166.512,10974.836
13,1672488009906.8477,6169.936,11199.0
14,1672487994872.1526,6104.416,10882.616
15,1672487979836.797,6173.632,11432.504
