,time,master,worker
0,1672488205314.0972,171.032459,6071.503781
1,1672488190293.243,160.029349,5600.652036
2,1672488175258.6726,155.90008,5950.566418
3,1672488160224.0603,202.229109,5931.774928
4,1672488145197.5886,190.237162,5868.800318
5,1672488130177.568,185.433352,5737.531942
6,1672488115143.113,188.624905,5507.01037
7,1672488100109.4192,236.032135,5605.354804
8,1672488085074.8496,203.479149,5909.697066
9,1672488070040.0918,288.432554,5725.072053
10,1672488055017.6348,204.246952,5951.37036
11,1672488039976.0647,318.83917,6643.655266
12,1672488024941.1147,190.820258,5452.862335
13,1672488009906.8477,685.799669,6560.457935
14,1672487994872.1526,182.161294,5292.153591
15,1672487979836.797,250.505385,6563.829413
