,time,master,worker
0,1672794233262.1453,6343.048,11615.024
1,1672794218240.7905,6334.14,11365.188
2,1672794203206.436,6311.644,11484.564
3,1672794188171.14,6306.7,11356.248
4,1672794173135.7092,6337.272,11553.9
5,1672794158099.8037,6334.204,11415.412
6,1672794143070.7817,6334.46,11528.652
7,1672794128049.7515,6304.968,11378.28
8,1672794113022.8997,6304.564,11449.376
9,1672794097987.829,6362.104,11465.128
10,1672794082953.116,6363.872,11589.356
11,1672794067919.807,6326.016,11452.908
12,1672794052884.5088,6303.724,11570.104
13,1672794037851.4111,6299.696,11445.16
14,1672794022816.4905,6302.612,11592.38
15,1672794007782.5164,6303.124,11052.756
