,time,observed
0,1672672432502.0085,1
1,1672672447678.9297,1
2,1672672462850.5837,2
3,1672672478031.5664,2
4,1672672493197.2905,3
5,1672672508368.405,3
6,1672672523575.4475,3
7,1672672538749.5952,1
8,1672672553920.446,1
9,1672672569089.5938,2
10,1672672584259.695,2
11,1672672599430.105,3
12,1672672614598.9155,3
13,1672672629768.0623,3
14,1672672644940.7468,3
