,time,avg,replicas,for pod
0,1672680357254.7651,68.232,2,"[30.592, 37.64]"
1,1672680372411.3264,69.088,2,"[30.996, 38.092]"
2,1672680387577.7363,69.12,2,"[30.196, 38.924]"
3,1672680402773.0007,69.34,2,"[30.284, 39.056]"
4,1672680417943.9954,69.25999999999999,2,"[30.756, 38.504]"
5,1672680433121.255,69.616,2,"[31.036, 38.58]"
6,1672680448290.3074,68.532,2,"[30.592, 37.94]"
7,1672680463467.5916,68.432,2,"[30.492, 37.94]"
8,1672680478653.1658,69.196,2,"[31.324, 37.872]"
9,1672680493823.0142,68.38,2,"[30.06, 38.32]"
10,1672680508991.4248,69.38,2,"[30.676, 38.704]"
11,1672680524167.402,68.368,2,"[30.0, 38.368]"
12,1672680539341.2534,69.44,2,"[30.9, 38.54]"
13,1672680554504.529,68.416,2,"[30.144, 38.272]"
14,1672680569664.8108,69.06800000000001,2,"[30.92, 38.148]"
