,time,avg,replicas,for pod
0,1672210379393.4753,66.22,2,"[35.396, 30.824]"
1,1672210394574.1921,103.11200000000001,3,"[37.268, 29.632, 36.212]"
2,1672210409739.291,103.20399999999998,3,"[37.916, 30.052, 35.236]"
3,1672210424919.2336,104.54399999999998,3,"[37.912, 29.908, 36.724]"
4,1672210440132.1265,104.48,3,"[36.488, 30.236, 37.756]"
5,1672210455317.7395,131.532,4,"[36.488, 28.072, 30.192, 36.78]"
6,1672210470495.4727,103.97200000000001,3,"[37.588, 29.38, 37.004]"
7,1672210485687.3054,32.056,1,[32.056]
8,1672210500870.2544,31.58,1,[31.58]
9,1672210516044.053,58.308,2,"[28.392, 29.916]"
10,1672210531245.2483,66.22,2,"[35.752, 30.468]"
11,1672210546413.8167,66.88,2,"[37.132, 29.748]"
12,1672210561592.3015,67.5,2,"[37.372, 30.128]"
13,1672210576769.094,67.424,2,"[37.424, 30.0]"
14,1672210591948.4917,67.51599999999999,2,"[37.324, 30.192]"
