,time,avg,replicas,for pod
0,1672596305421.019,29.876,1,[29.876]
1,1672596320581.112,31.564,1,[31.564]
2,1672596335756.5198,30.232,1,[30.232]
3,1672596350923.7312,32.016,1,[32.016]
4,1672596366083.041,57.135999999999996,2,"[25.592, 31.544]"
5,1672596381235.5823,65.368,2,"[35.48, 29.888]"
6,1672596396402.9465,66.20400000000001,2,"[36.52, 29.684]"
7,1672596411562.6243,67.372,2,"[37.108, 30.264]"
8,1672596426725.7341,67.75999999999999,2,"[37.988, 29.772]"
9,1672596441886.5251,68.008,2,"[38.076, 29.932]"
10,1672596457052.4868,67.108,2,"[37.204, 29.904]"
11,1672596472206.9824,68.544,2,"[38.896, 29.648]"
12,1672596487365.2852,68.312,2,"[37.764, 30.548]"
13,1672596502524.8796,67.5,2,"[37.624, 29.876]"
14,1672596517673.5674,67.792,2,"[37.716, 30.076]"
