,time,master,worker
0,1672713783079.6943,6238.756,11520.792
1,1672713768047.6846,6238.112,11622.912
2,1672713753022.079,6246.08,11475.84
3,1672713737985.403,6247.836,11605.676
4,1672713722949.5273,6248.524,11316.44
5,1672713707923.4521,6247.984,11607.536
6,1672713692886.168,6246.272,11340.572
7,1672713677849.5193,6246.636,11633.48
8,1672713662813.8018,6245.336,11345.736
9,1672713647777.984,6247.952,11627.156
10,1672713632742.2012,6246.96,11331.248
11,1672713617706.3616,6237.628,11597.856
12,1672713602685.8503,6247.432,11290.712
13,1672713587653.7107,6249.64,11560.424
14,1672713572618.2083,6307.208,11375.428
15,1672713557591.961,6244.42,11657.932
