,time,observed
0,1672487019409.5823,2
1,1672487034591.2988,2
2,1672487049768.3928,2
3,1672487064980.388,2
4,1672487080162.2588,3
5,1672487095342.7935,3
6,1672487110523.9788,3
7,1672487125715.2283,5
8,1672487140906.5706,5
9,1672487156092.572,5
10,1672487171269.9363,5
11,1672487186479.2134,1
12,1672487201660.5566,2
13,1672487216844.4658,2
14,1672487232054.088,2
