,time,avg,replicas,for pod
0,1672487019409.5823,49.685699,1,[49.685699]
1,1672487034591.2988,50.309913,1,[50.309913]
2,1672487049768.3928,65.915762,2,"[47.444156, 18.471606]"
3,1672487064980.388,73.46339,2,"[50.416559, 23.046831]"
4,1672487080162.2588,78.782585,2,"[50.287596, 28.494989]"
5,1672487095342.7935,116.37669199999999,3,"[48.010456, 49.551488, 18.814748]"
6,1672487110523.9788,110.104867,3,"[43.958242, 49.482974, 16.663651]"
7,1672487125715.2283,106.546867,3,"[49.634865, 43.048963, 13.863039]"
8,1672487140906.5706,164.336656,5,"[50.222888, 37.736114, 24.299945, 21.483162, 30.594547]"
9,1672487156092.572,129.04390899999999,5,"[42.294499, 40.444384, 19.071434, 13.725509, 13.508083]"
10,1672487171269.9363,122.71419499999999,5,"[22.643587, 49.790019, 16.448872, 18.525177, 15.30654]"
11,1672487186479.2134,31.519506,1,[31.519506]
12,1672487201660.5566,34.447523,1,[34.447523]
13,1672487216844.4658,80.259756,2,"[49.304462, 30.955294]"
14,1672487232054.088,65.485164,2,"[50.008879, 15.476285]"
