,time,master,worker
0,1672487244744.788,6191.488,10889.0
1,1672487229709.5322,6191.176,11337.264
2,1672487214675.603,6188.076,10979.14
3,1672487199650.1575,6158.832,11359.332
4,1672487184616.769,6254.268,11083.808
5,1672487169579.1897,6252.988,11419.304
6,1672487154550.2864,6250.48,11092.508
7,1672487139513.8193,6249.62,11428.4
8,1672487124491.5823,6190.992,11538.356
9,1672487109458.227,6190.148,11424.252
10,1672487094423.2876,6189.524,11530.8
11,1672487079392.7239,6188.612,11396.844
12,1672487064359.7515,6187.56,11515.856
13,1672487049326.052,6187.372,11418.688
14,1672487034292.629,6123.26,11478.9
15,1672487019258.6277,6193.54,11402.964
