,time,master,worker
0,1671875028069.144,6130.22,11530.664
1,1671875013038.0305,6133.62,11343.272
2,1671874998013.539,6129.204,11512.332
3,1671874982978.7822,6129.152,11340.396
4,1671874967954.7485,6129.636,11533.212
5,1671874952921.8525,6130.356,11336.604
6,1671874937902.7524,6129.384,11551.772
7,1671874922877.2847,6130.188,11335.936
8,1671874907842.7854,6124.58,11535.808
9,1671874892806.1885,6126.904,11314.904
10,1671874877769.9604,6125.32,11553.86
11,1671874862741.2917,6123.16,11327.88
12,1671874847706.7864,6123.712,11539.564
13,1671874832674.3843,6126.732,11325.436
14,1671874817633.1428,6125.38,11525.364
15,1671874802597.3508,6060.796,11330.408
