,time,avg,replicas,for pod
0,1671738640215.0383,109.044,4,"[25.18, 26.828, 27.708, 29.328]"
1,1671738655368.6528,30.956,1,[30.956]
2,1671738670526.3484,32.54,1,[32.54]
3,1671738685703.7593,31.628,1,[31.628]
4,1671738700903.2725,31.516,1,[31.516]
5,1671738716075.732,58.924,2,"[30.336, 28.588]"
6,1671738731258.9685,31.828,1,[31.828]
7,1671738746422.119,32.324,1,[32.324]
8,1671738761617.8586,32.908,1,[32.908]
9,1671738776784.8499,58.156,2,"[26.092, 32.064]"
10,1671738791945.1624,56.64,2,"[26.092, 30.548]"
11,1671738807117.9136,30.948,1,[30.948]
12,1671738822274.3733,32.204,1,[32.204]
13,1671738837449.2595,32.616,1,[32.616]
14,1671738852621.0955,32.608,1,[32.608]
