,time,master,worker
0,1672478813373.5017,6165.632,11648.176
1,1672478798337.8237,6331.412,11601.632
2,1672478783305.2754,6280.904,11273.192
3,1672478768271.929,6248.4,11508.944
4,1672478753235.006,6220.92,10920.908
5,1672478738200.195,6187.792,11428.108
6,1672478723167.1697,6159.828,11553.324
7,1672478708133.5898,6321.964,11600.136
8,1672478693103.1394,6216.284,11660.0
9,1672478678068.3691,6194.948,11493.696
10,1672478663033.6282,6156.536,11594.396
11,1672478648001.54,6315.988,11634.156
12,1672478632965.7075,6211.088,11190.696
13,1672478617932.944,6182.388,11404.188
14,1672478602895.0107,6086.96,11144.96
15,1672478587861.4177,6300.74,11588.824
