,time,master,worker
0,1672478813373.5017,974.146,5506.976013
1,1672478798337.8237,376.570675,6276.168754
2,1672478783305.2754,345.273581,5588.41371
3,1672478768271.929,309.591198,5993.348248
4,1672478753235.006,319.43663,5518.415013
5,1672478738200.195,453.981367,5589.061468
6,1672478723167.1697,842.298364,5759.384951
7,1672478708133.5898,537.798462,6124.982207
8,1672478693103.1394,357.15141,5855.941631
9,1672478678068.3691,430.131985,6103.303363
10,1672478663033.6282,779.382888,5650.838774
11,1672478648001.54,515.271639,6553.912831
12,1672478632965.7075,332.730651,5493.406987
13,1672478617932.944,567.920464,5851.37695
14,1672478602895.0107,745.12514,4589.647996
15,1672478587861.4177,497.477941,6385.592354
