,time,avg,replicas,for pod
0,1672478588036.888,16.839422,1,[16.839422]
1,1672478603323.2158,49.705528,1,[49.705528]
2,1672478618565.9543,49.971643,1,[49.971643]
3,1672478633837.3745,137.07783500000002,4,"[27.393827, 39.411247, 22.370004, 47.902757]"
4,1672478649076.5286,19.707209,1,[19.707209]
5,1672478664341.2805,48.703349,1,[48.703349]
6,1672478679616.8008,49.705215,1,[49.705215]
7,1672478694867.517,150.692035,4,"[32.770185, 48.672014, 48.012275, 21.237561]"
8,1672478710157.2598,14.996406,1,[14.996406]
9,1672478725397.7407,49.549623,1,[49.549623]
10,1672478740624.32,0.0,0,[]
11,1672478755855.5237,149.73352400000002,4,"[35.318009, 26.248679, 38.923583, 49.243253]"
12,1672478771104.7332,132.776948,5,"[47.063998, 7.360063, 16.230443, 12.879191, 49.243253]"
13,1672478786534.4177,242.19765,8,"[47.063998, 20.012549, 17.469823, 25.034457, 17.17954, 24.002649, 43.701761, 47.732873]"
14,1672478801791.2485,18.160307,1,[18.160307]
