,time,observed
0,1672825291070.6921,5
1,1672825306282.9587,10
2,1672825321562.4504,10
3,1672825336770.16,1
4,1672825351973.8025,1
5,1672825367193.0537,5
6,1672825382405.8223,5
7,1672825397618.262,8
8,1672825412852.7693,1
9,1672825428058.3953,1
10,1672825443269.412,5
11,1672825458481.9175,5
12,1672825473682.9763,5
13,1672825488889.1116,1
14,1672825504170.5007,5
