,time,master,worker
0,1672825516319.2832,227.183082,5147.558946
1,1672825501283.281,403.056367,6077.224557
2,1672825486248.669,424.682883,4720.513133
3,1672825471219.084,246.756405,5928.852244
4,1672825456196.1165,194.793904,5389.983138
5,1672825441167.5818,451.734939,6385.80125
6,1672825426133.1575,322.412821,5498.782311
7,1672825411104.6077,445.276386,6421.703934
8,1672825396076.8196,293.913993,5450.436193
9,1672825381054.6953,248.825299,6515.689053
10,1672825366031.9517,271.191849,5539.973018
11,1672825350999.2083,319.859795,6322.658694
12,1672825335963.6897,483.836347,5526.944334
13,1672825320930.0881,269.019659,6482.030914
14,1672825305894.3066,796.798287,5654.295387
15,1672825290856.201,365.811396,6186.501795
