,time,avg,replicas,for pod
0,1672795448777.9707,30.824,1,[30.824]
1,1672795463943.743,32.24,1,[32.24]
2,1672795479119.48,33.192,1,[33.192]
3,1672795494291.853,92.84,3,"[27.664, 31.3, 33.876]"
4,1672795509470.619,124.672,4,"[28.412, 30.696, 29.624, 35.94]"
5,1672795524653.949,159.59199999999998,5,"[28.68, 28.248, 30.672, 34.944, 37.048]"
6,1672795539824.0437,30.216,1,[30.216]
7,1672795554994.724,32.888,1,[32.888]
8,1672795570161.9814,59.46,2,"[32.0, 27.46]"
9,1672795585332.1943,114.236,4,"[27.544, 32.22, 27.132, 27.34]"
10,1672795600502.716,121.05199999999999,4,"[32.3, 31.124, 29.624, 28.004]"
11,1672795615676.775,129.84799999999998,4,"[34.66, 30.62, 35.98, 28.588]"
12,1672795630858.586,130.38400000000001,4,"[35.192, 31.032, 36.048, 28.112]"
13,1672795646082.0598,247.08400000000003,8,"[28.804, 35.884, 31.068, 25.756, 32.36, 28.172, 36.716, 28.324]"
14,1672795661252.9326,31.796,1,[31.796]
