,time,avg,replicas,for pod
0,1672222624592.7393,32.06,1,[32.06]
1,1672222639768.2114,32.912,1,[32.912]
2,1672222654939.73,32.876,1,[32.876]
3,1672222670129.2446,65.116,2,"[34.04, 31.076]"
4,1672222685289.5042,67.02,2,"[36.104, 30.916]"
5,1672222700445.4365,68.748,2,"[37.256, 31.492]"
6,1672222715614.4304,68.104,2,"[37.26, 30.844]"
7,1672222730787.4233,68.388,2,"[38.388, 30.0]"
8,1672222745986.3398,67.928,2,"[37.64, 30.288]"
9,1672222761163.7737,68.732,2,"[37.624, 31.108]"
10,1672222776323.4155,69.284,2,"[38.368, 30.916]"
11,1672222791490.6995,69.73599999999999,2,"[38.208, 31.528]"
12,1672222806659.926,68.412,2,"[37.568, 30.844]"
13,1672222821851.9797,68.98400000000001,2,"[37.676, 31.308]"
14,1672222837033.1858,68.836,2,"[37.676, 31.16]"
