,time,master,worker
0,1672222849823.635,6086.764,11457.748
1,1672222834788.868,6085.356,11211.692
2,1672222819754.7378,6085.216,11417.952
3,1672222804720.1401,6085.324,11229.564
4,1672222789685.143,6084.644,11449.772
5,1672222774654.5308,6084.48,11218.02
6,1672222759620.3398,6083.224,11445.924
7,1672222744585.498,6081.956,11225.164
8,1672222729560.4268,6098.792,11438.192
9,1672222714525.468,6083.272,11236.444
10,1672222699497.723,6083.464,11441.336
11,1672222684475.9106,6080.672,11532.572
12,1672222669441.6133,6081.852,11438.568
13,1672222654406.9644,6081.784,11570.048
14,1672222639384.9663,6081.812,11406.08
15,1672222624364.703,6009.14,10964.172
