,time,avg,replicas,for pod
0,1671706220260.218,2.966938,1,[2.966938]
1,1671706235434.3518,28.184933,1,[28.184933]
2,1671706250604.8083,49.713821,1,[49.713821]
3,1671706265771.4534,99.06531100000001,2,"[50.17757, 48.887741]"
4,1671706280945.7383,89.738957,2,"[40.851216, 48.887741]"
5,1671706296139.2913,102.372499,3,"[43.024637, 15.734791, 43.613071]"
6,1671706311311.0852,101.385475,3,"[47.514152, 10.258252, 43.613071]"
7,1671706326487.0227,110.869611,3,"[47.514152, 16.459769, 46.89569]"
8,1671706341659.41,141.29398000000003,5,"[41.307689, 26.691362, 18.053851, 26.21223, 29.028848]"
9,1671706356838.3557,22.453665,1,[22.453665]
10,1671706372018.3179,48.292854,1,[48.292854]
11,1671706387190.142,50.247861,1,[50.247861]
12,1671706402360.154,93.570209,2,"[47.061181, 46.509028]"
13,1671706417529.374,105.396705,3,"[44.525852, 14.465594, 46.405259]"
14,1671706432703.1758,114.885515,3,"[44.525852, 20.181753, 50.17791]"
