,time,observed
0,1672526661343.4258,1
1,1672526676510.8535,1
2,1672526691677.492,3
3,1672526706833.4346,20
4,1672526722008.4143,5
5,1672526737173.4246,10
6,1672526752365.0276,13
7,1672526767534.6255,1
8,1672526782710.7312,2
9,1672526797864.3823,20
10,1672526813033.7727,1
11,1672526828200.5945,5
12,1672526843376.5793,5
13,1672526858553.949,10
14,1672526873769.3523,1
